,id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,year,updated_on,x_coordinate,y_coordinate,latitude,longitude,location
124,12851468,JF425017,2022-10-07T03:55:00.000,003XX E 50TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,APARTMENT,True,False,0224,002,3,38,15,2022,2022-10-24T16:47:03.000,,,,,
125,12852377,JF425008,2022-10-07T04:05:00.000,004XX W 117TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,False,True,0522,005,34,53,14,2022,2022-10-24T16:47:03.000,,,,,
126,12851418,JF425010,2022-10-07T04:09:00.000,070XX S EGGLESTON AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,0732,007,6,68,07,2022,2022-10-24T16:47:03.000,,,,,
127,12851405,JF425009,2022-10-07T04:12:00.000,030XX W MANN DR,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,0831,008,17,66,09,2022,2022-10-24T16:47:03.000,,,,,
128,12851616,JF425276,2022-10-07T04:50:00.000,052XX N WINTHROP AVE,0560,ASSAULT,SIMPLE,RESIDENCE,False,False,2023,020,48,77,08A,2022,2022-10-24T16:47:03.000,,,,,
129,12852384,JF425014,2022-10-07T04:52:00.000,034XX W OGDEN AVE,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,ALLEY,False,False,1024,010,24,29,26,2022,2022-10-24T16:47:03.000,,,,,
130,12851611,JF425285,2022-10-07T05:00:00.000,0000X E 100TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0511,005,9,49,07,2022,2022-10-24T16:47:03.000,,,,,
131,12851770,JF425251,2022-10-07T05:00:00.000,057XX S UNION AVE,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,VACANT LOT / LAND,False,False,0711,007,20,68,07,2022,2022-10-24T16:47:03.000,,,,,
132,12851499,JF425122,2022-10-07T05:00:00.000,014XX W HOOD AVE,0810,THEFT,OVER $500,STREET,False,False,2433,024,48,77,06,2022,2022-10-24T16:47:03.000,,,,,
133,12851448,JF425022,2022-10-07T05:05:00.000,095XX S CONSTANCE AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,APARTMENT,False,True,0431,004,7,51,04B,2022,2022-10-24T16:47:03.000,,,,,
134,12851563,JF425053,2022-10-07T05:33:00.000,025XX W 80TH PL,041A,BATTERY,AGGRAVATED - HANDGUN,SIDEWALK,False,False,0835,008,18,70,04B,2022,2022-10-24T16:47:03.000,,,,,
135,12851457,JF425066,2022-10-07T05:40:00.000,028XX N KILBOURN AVE,0810,THEFT,OVER $500,STREET,False,False,2523,025,31,20,06,2022,2022-10-24T16:47:03.000,,,,,
136,12852978,JF426879,2022-10-07T05:49:00.000,012XX N PAULINA ST,0917,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE WITH VIN",DRIVEWAY - RESIDENTIAL,False,False,1424,014,1,24,07,2022,2022-10-24T16:47:03.000,,,,,
137,12852210,JF425771,2022-10-07T06:00:00.000,005XX W 126TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0523,005,9,53,07,2022,2022-10-24T16:47:03.000,,,,,
138,12851466,JF425061,2022-10-07T06:00:00.000,004XX E BOWEN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,0214,002,3,38,08B,2022,2022-10-24T16:47:03.000,,,,,
139,12851866,JF425684,2022-10-07T06:00:00.000,014XX N CLEAVER ST,0820,THEFT,$500 AND UNDER,APARTMENT,False,True,1433,014,2,24,06,2022,2022-10-24T16:47:03.000,,,,,
140,12857369,JF432168,2022-10-07T06:00:00.000,008XX N ORLEANS ST,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1823,018,27,8,06,2022,2022-10-24T16:47:03.000,,,,,
141,12852077,JF425975,2022-10-07T06:00:00.000,003XX S SANGAMON ST,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1232,012,25,28,07,2022,2022-10-24T16:47:03.000,,,,,
142,12852357,JF426249,2022-10-07T06:10:00.000,069XX W GRAND AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,2512,025,36,18,04A,2022,2022-10-24T16:47:03.000,,,,,
143,12852555,JF426492,2022-10-07T06:30:00.000,077XX S MICHIGAN AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,0623,006,6,69,07,2022,2022-10-24T16:47:03.000,,,,,
144,12851451,JF425064,2022-10-07T06:30:00.000,107XX S DR MARTIN LUTHER KING JR DR,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,0513,005,9,49,11,2022,2022-10-24T16:47:03.000,,,,,
145,12857618,JF432434,2022-10-07T06:30:00.000,053XX W WARWICK AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,SIDEWALK,False,False,1634,016,36,15,04A,2022,2022-10-24T16:47:03.000,,,,,
146,12854361,JF425076,2022-10-07T06:34:00.000,065XX S DR MARTIN LUTHER KING JR DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0312,003,20,69,08B,2022,2022-10-24T16:47:03.000,,,,,
147,12851642,JF425077,2022-10-07T06:54:00.000,055XX W QUINCY ST,0560,ASSAULT,SIMPLE,ALLEY,False,False,1522,015,29,25,08A,2022,2022-10-24T16:47:03.000,,,,,
148,12853662,JF427773,2022-10-07T07:00:00.000,060XX W PETERSON AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE - GARAGE,False,False,1622,016,45,10,05,2022,2022-10-24T16:47:03.000,,,,,
149,12852044,JF425605,2022-10-07T07:00:00.000,036XX W LE MOYNE ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,APARTMENT,False,True,2535,025,26,23,26,2022,2022-10-24T16:47:03.000,,,,,
150,12851469,JF425098,2022-10-07T07:00:00.000,035XX W ADAMS ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,False,True,1123,011,28,27,26,2022,2022-10-24T16:47:03.000,,,,,
151,12852177,JF425509,2022-10-07T07:00:00.000,061XX S EBERHART AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,0313,003,20,42,14,2022,2022-10-24T16:47:03.000,,,,,
152,12851529,JF425209,2022-10-07T07:00:00.000,081XX S MANISTEE AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,False,False,0422,004,7,46,26,2022,2022-10-24T16:47:03.000,,,,,
153,12854775,JF429162,2022-10-07T07:00:00.000,017XX N CLARK ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,GOVERNMENT BUILDING / PROPERTY,False,False,1814,018,43,7,11,2022,2022-10-24T16:47:03.000,,,,,
154,12853888,JF428129,2022-10-07T07:00:00.000,083XX S PAULINA ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,True,0614,006,21,71,08A,2022,2022-10-24T16:47:03.000,,,,,
155,12857341,JF431198,2022-10-07T07:01:00.000,045XX N Magnolia Ave,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,1913,019,46,3,06,2022,2022-10-24T16:47:03.000,,,,,
156,12857280,JF432009,2022-10-07T07:12:00.000,133XX S LANGLEY AVE,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,0533,005,9,54,07,2022,2022-10-24T16:47:03.000,,,,,
157,12851512,JF425103,2022-10-07T07:30:00.000,052XX N SHERIDAN RD,0560,ASSAULT,SIMPLE,SMALL RETAIL STORE,False,False,2023,020,48,77,08A,2022,2022-10-24T16:47:03.000,,,,,
158,12851626,JF425158,2022-10-07T07:40:00.000,002XX W 63RD ST,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,CTA PLATFORM,False,False,0711,007,20,68,04A,2022,2022-10-24T16:47:03.000,,,,,
159,12867404,JF444324,2022-10-07T08:00:00.000,013XX W 76TH ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,False,False,0612,006,17,71,26,2022,2022-10-22T16:54:13.000,,,,,
160,12851759,JF425315,2022-10-07T08:00:00.000,013XX W 82ND ST,0810,THEFT,OVER $500,APARTMENT,False,True,0613,006,21,71,06,2022,2022-10-24T16:47:03.000,,,,,
161,12852455,JF425448,2022-10-07T08:00:00.000,026XX W WABANSIA AVE,0810,THEFT,OVER $500,STREET,False,False,1421,014,1,24,06,2022,2022-10-24T16:47:03.000,,,,,
162,12851749,JF425495,2022-10-07T08:00:00.000,007XX S SACRAMENTO BLVD,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1135,011,28,27,07,2022,2022-10-24T16:47:03.000,,,,,
163,12851750,JF425244,2022-10-07T08:00:00.000,084XX S VINCENNES AVE,0810,THEFT,OVER $500,APARTMENT,False,False,0622,006,21,71,06,2022,2022-10-24T16:47:03.000,,,,,
164,12855530,JF429982,2022-10-07T08:00:00.000,020XX N MOBILE AVE,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC GROUNDS,False,False,2512,025,29,19,08B,2022,2022-10-24T16:47:03.000,,,,,
165,12856582,JF430198,2022-10-07T08:00:00.000,033XX S HAMILTON AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,False,False,0912,009,25,59,11,2022,2022-10-24T16:47:03.000,,,,,
166,12858129,JF433180,2022-10-07T08:00:00.000,059XX W NEWPORT AVE,1120,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,False,False,1633,016,36,15,10,2022,2022-10-24T16:47:03.000,,,,,
167,12851523,JF425149,2022-10-07T08:00:00.000,0000X W 79TH ST,0820,THEFT,$500 AND UNDER,CTA TRAIN,False,False,0623,006,6,44,06,2022,2022-10-24T16:47:03.000,,,,,
168,12852031,JF425885,2022-10-07T08:00:00.000,007XX E BEST DR,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0233,002,20,40,07,2022,2022-10-24T16:47:03.000,,,,,
169,12851733,JF425144,2022-10-07T08:10:00.000,002XX W 112TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0522,005,34,49,08B,2022,2022-10-24T16:47:03.000,,,,,
170,12851644,JF425141,2022-10-07T08:14:00.000,074XX N SHERIDAN RD,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,NURSING / RETIREMENT HOME,False,True,2422,024,49,1,26,2022,2022-10-24T16:47:03.000,,,,,
171,12852585,JF426489,2022-10-07T08:15:00.000,005XX E 46TH PL,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0221,002,3,38,07,2022,2022-10-24T16:47:03.000,,,,,
172,12852568,JF426509,2022-10-07T08:30:00.000,006XX S LA SALLE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,0123,001,4,32,14,2022,2022-10-24T16:47:03.000,,,,,
173,12851556,JF425210,2022-10-07T08:30:00.000,040XX W ARMITAGE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,2525,025,26,20,14,2022,2022-10-24T16:47:03.000,,,,,
174,12851904,JF425823,2022-10-07T08:30:00.000,006XX W 26TH ST,0810,THEFT,OVER $500,STREET,False,False,0914,009,11,60,06,2022,2022-10-24T16:47:03.000,,,,,
175,12851539,JF425161,2022-10-07T08:30:00.000,017XX W 92ND ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2221,022,21,73,07,2022,2022-10-24T16:47:03.000,,,,,
176,12851710,JF425454,2022-10-07T08:48:00.000,033XX S WALLACE ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,True,0915,009,11,60,08A,2022,2022-10-24T16:47:03.000,,,,,
177,12851762,JF425179,2022-10-07T08:53:00.000,015XX S PULASKI RD,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,True,1014,010,24,29,26,2022,2022-10-24T16:47:03.000,,,,,
178,12852334,JF426231,2022-10-07T08:55:00.000,018XX S STATE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0131,001,3,33,08B,2022,2022-10-24T16:47:03.000,,,,,
179,12851572,JF425198,2022-10-07T08:55:00.000,062XX S STATE ST,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,0311,003,20,40,04A,2022,2022-10-24T16:47:03.000,,,,,
180,12852386,JF425288,2022-10-07T08:56:00.000,032XX W 24TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,1024,010,12,30,08B,2022,2022-10-24T16:47:03.000,,,,,
181,12855727,JF430308,2022-10-07T09:00:00.000,001XX E WALTON ST,1120,DECEPTIVE PRACTICE,FORGERY,APARTMENT,False,False,1833,018,42,8,10,2022,2022-10-24T16:47:03.000,,,,,
182,12852577,JF426487,2022-10-07T09:00:00.000,0000X W TERMINAL ST,0460,BATTERY,SIMPLE,AIRPORT EXTERIOR - SECURE AREA,False,False,1653,016,41,76,08B,2022,2022-10-24T16:47:03.000,,,,,
183,12854143,JF428451,2022-10-07T09:00:00.000,052XX W QUINCY ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1522,015,29,25,07,2022,2022-10-24T16:47:03.000,,,,,
184,12851672,JF425428,2022-10-07T09:00:00.000,010XX W 104TH PL,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,False,False,2232,022,34,73,07,2022,2022-10-24T16:47:03.000,,,,,
185,12852042,JF425876,2022-10-07T09:00:00.000,001XX N KARLOV AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,1114,011,28,26,14,2022,2022-10-24T16:47:03.000,,,,,
186,12852722,JF426731,2022-10-07T09:00:00.000,064XX S DAMEN AVE,0810,THEFT,OVER $500,STREET,False,False,0726,007,16,67,06,2022,2022-10-24T16:47:03.000,,,,,
187,12853831,JF427910,2022-10-07T09:00:00.000,026XX W BRYN MAWR AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,False,False,2011,020,40,4,11,2022,2022-10-24T16:47:03.000,,,,,
188,12861209,JF436580,2022-10-07T09:00:00.000,056XX N LINCOLN AVE,1120,DECEPTIVE PRACTICE,FORGERY,BANK,False,False,2011,020,40,2,10,2022,2022-10-24T16:47:03.000,,,,,
189,12856905,JF431707,2022-10-07T09:00:00.000,055XX S NASHVILLE AVE,0560,ASSAULT,SIMPLE,STREET,False,False,0811,008,23,56,08A,2022,2022-10-24T16:47:03.000,,,,,
190,12856822,JF431410,2022-10-07T09:00:00.000,035XX W LAKE ST,0820,THEFT,$500 AND UNDER,STREET,False,False,1123,011,28,27,06,2022,2022-10-24T16:47:03.000,,,,,
191,12861900,JF433167,2022-10-07T09:00:00.000,0000X W 111TH ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,HOSPITAL BUILDING / GROUNDS,False,False,0513,005,34,49,26,2022,2022-10-24T16:47:03.000,,,,,
192,12851819,JF425204,2022-10-07T09:00:00.000,017XX W HOWARD ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,2422,024,49,1,06,2022,2022-10-24T16:47:03.000,,,,,
193,12851620,JF425194,2022-10-07T09:00:00.000,034XX W ROOSEVELT RD,0820,THEFT,$500 AND UNDER,CONVENIENCE STORE,False,False,1021,010,24,29,06,2022,2022-10-24T16:47:03.000,,,,,
194,12851777,JF425436,2022-10-07T09:00:00.000,017XX W 19TH ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,1234,012,25,31,05,2022,2022-10-24T16:47:03.000,,,,,
195,12852227,JF426074,2022-10-07T09:00:00.000,086XX W BERWYN AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,1614,016,41,76,05,2022,2022-10-24T16:47:03.000,,,,,
196,12851695,JF425466,2022-10-07T09:00:00.000,012XX S WABASH AVE,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,False,False,0131,001,3,33,06,2022,2022-10-24T16:47:03.000,,,,,
197,12851624,JF425275,2022-10-07T09:08:00.000,034XX W HIRSCH ST,0530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,RESIDENCE,False,True,1422,014,26,23,04A,2022,2022-10-24T16:47:03.000,,,,,
198,12851622,JF425238,2022-10-07T09:10:00.000,071XX S STEWART AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,0732,007,6,68,04A,2022,2022-10-24T16:47:03.000,,,,,
199,12856287,JF430323,2022-10-07T09:11:00.000,041XX S CAMPBELL AVE,1751,OFFENSE INVOLVING CHILDREN,CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,RESIDENCE,False,False,0921,009,12,58,17,2022,2022-10-24T16:47:03.000,,,,,
200,12851636,JF425221,2022-10-07T09:13:00.000,076XX S RIDGELAND AVE,0560,ASSAULT,SIMPLE,STREET,False,False,0414,004,8,43,08A,2022,2022-10-24T16:47:03.000,,,,,
201,12851821,JF425225,2022-10-07T09:15:00.000,040XX N OAK PARK AVE,0484,BATTERY,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",SCHOOL - PUBLIC BUILDING,False,False,1632,016,38,17,08B,2022,2022-10-24T16:47:03.000,,,,,
202,12851716,JF425348,2022-10-07T09:15:00.000,014XX E 67TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0332,003,5,43,08B,2022,2022-10-24T16:47:03.000,,,,,
203,12851669,JF425271,2022-10-07T09:20:00.000,003XX E 84TH ST,0484,BATTERY,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",SCHOOL - PRIVATE BUILDING,True,False,0632,006,6,44,08B,2022,2022-10-24T16:47:03.000,,,,,
204,12851739,JF425236,2022-10-07T09:20:00.000,086XX S COTTAGE GROVE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,False,False,0632,006,6,44,14,2022,2022-10-24T16:47:03.000,,,,,
205,12851794,JF425266,2022-10-07T09:30:00.000,077XX S ALBANY AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0835,008,18,70,07,2022,2022-10-24T16:47:03.000,,,,,
206,12851901,JF425617,2022-10-07T09:30:00.000,047XX N KENNETH AVE,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,False,False,1722,017,39,16,06,2022,2022-10-24T16:47:03.000,,,,,
207,12851643,JF425239,2022-10-07T09:30:00.000,106XX S OGLESBY AVE,0560,ASSAULT,SIMPLE,CHA APARTMENT,False,False,0434,004,7,51,08A,2022,2022-10-24T16:47:03.000,,,,,
208,12851774,JF425274,2022-10-07T09:37:00.000,080XX S DR MARTIN LUTHER KING JR DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0631,006,6,44,08B,2022,2022-10-24T16:47:03.000,,,,,
209,12852099,JF425341,2022-10-07T09:38:00.000,009XX N PULASKI RD,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,STREET,False,False,1112,011,37,23,11,2022,2022-10-24T16:47:03.000,,,,,
210,12851743,JF425292,2022-10-07T09:45:00.000,001XX S MORGAN ST,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,APARTMENT,False,True,1232,012,25,28,04B,2022,2022-10-24T16:47:03.000,,,,,
211,12855914,JF430560,2022-10-07T09:47:00.000,058XX W IRVING PARK RD,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,SMALL RETAIL STORE,False,False,1633,016,38,15,11,2022,2022-10-24T16:47:03.000,,,,,
212,12852382,JF425284,2022-10-07T09:50:00.000,032XX W DOUGLAS BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1022,010,24,29,14,2022,2022-10-24T16:47:03.000,,,,,
213,12851735,JF425440,2022-10-07T09:50:00.000,102XX W ZEMKE RD,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,AIRPORT BUILDING NON-TERMINAL - NON-SECURE AREA,True,False,1654,016,41,76,26,2022,2022-10-24T16:47:03.000,,,,,
214,12853146,JF426889,2022-10-07T09:56:00.000,011XX N CLARK ST,0860,THEFT,RETAIL THEFT,DRUG STORE,False,False,1824,018,2,8,06,2022,2022-10-24T16:47:03.000,,,,,
215,12851697,JF425403,2022-10-07T10:00:00.000,104XX S MUSKEGON AVE,0460,BATTERY,SIMPLE,COMMERCIAL / BUSINESS OFFICE,False,False,0431,004,10,51,08B,2022,2022-10-24T16:47:03.000,,,,,
216,12852241,JF426145,2022-10-07T10:00:00.000,100XX W OHARE ST,0460,BATTERY,SIMPLE,AIRPORT EXTERIOR - NON-SECURE AREA,False,False,1651,016,41,76,08B,2022,2022-10-24T16:47:03.000,,,,,
217,12851817,JF425611,2022-10-07T10:00:00.000,007XX N RUSH ST,0870,THEFT,POCKET-PICKING,SMALL RETAIL STORE,False,False,1833,018,42,8,06,2022,2022-10-24T16:47:03.000,,,,,
218,12852064,JF425903,2022-10-07T10:00:00.000,047XX S INDIANA AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0224,002,3,38,07,2022,2022-10-24T16:47:03.000,,,,,
219,12851994,JF425892,2022-10-07T10:00:00.000,075XX S MORGAN ST,0820,THEFT,$500 AND UNDER,RESIDENCE,False,True,0612,006,17,71,06,2022,2022-10-24T16:47:03.000,,,,,
220,12858424,JF433351,2022-10-07T10:00:00.000,057XX S BLACKSTONE AVE,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,False,False,0235,002,5,41,06,2022,2022-10-24T16:47:03.000,,,,,
221,12854488,JF428830,2022-10-07T10:00:00.000,121XX S EMERALD AVE,0890,THEFT,FROM BUILDING,RESIDENCE,False,False,0523,005,34,53,06,2022,2022-10-24T16:47:03.000,,,,,
222,12854796,JF429098,2022-10-07T10:00:00.000,043XX W FORD CITY DR,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,0833,008,18,65,07,2022,2022-10-24T16:47:03.000,,,,,
223,12859893,JF435474,2022-10-07T10:00:00.000,055XX W IRVING PARK RD,0890,THEFT,FROM BUILDING,APARTMENT,False,False,1633,016,38,15,06,2022,2022-10-24T16:47:03.000,,,,,
224,12851698,JF425383,2022-10-07T10:00:00.000,024XX W VAN BUREN ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1125,011,27,28,14,2022,2022-10-24T16:47:03.000,,,,,
225,12852601,JF425294,2022-10-07T10:06:00.000,003XX N LAVERGNE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1532,015,28,25,14,2022,2022-10-24T16:47:03.000,,,,,
226,12852059,JF425764,2022-10-07T10:08:00.000,096XX S MICHIGAN AVE,0560,ASSAULT,SIMPLE,SCHOOL - PUBLIC BUILDING,False,False,0511,005,9,49,08A,2022,2022-10-24T16:47:03.000,,,,,
227,12852691,JF426709,2022-10-07T10:10:00.000,049XX S ARCHER AVE,0820,THEFT,$500 AND UNDER,SCHOOL - PUBLIC BUILDING,False,False,0821,008,14,57,06,2022,2022-10-24T16:47:03.000,,,,,
228,12851686,JF425410,2022-10-07T10:10:00.000,011XX N CLEVELAND AVE,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC BUILDING,False,False,1823,018,27,8,08B,2022,2022-10-24T16:47:03.000,,,,,
229,12851792,JF425349,2022-10-07T10:10:00.000,048XX N FRANCISCO AVE,0460,BATTERY,SIMPLE,SCHOOL - PRIVATE GROUNDS,False,False,2031,020,40,4,08B,2022,2022-10-24T16:47:03.000,,,,,
230,12851885,JF425758,2022-10-07T10:15:00.000,028XX E 76TH PL,0870,THEFT,POCKET-PICKING,APARTMENT,False,False,0421,004,7,43,06,2022,2022-10-24T16:47:03.000,,,,,
231,12851773,JF425331,2022-10-07T10:16:00.000,044XX N BROADWAY,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1913,019,46,3,06,2022,2022-10-24T16:47:03.000,,,,,
232,12851790,JF425306,2022-10-07T10:20:00.000,107XX S INDIANA AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0513,005,9,49,07,2022,2022-10-24T16:47:03.000,,,,,
233,12852080,JF425482,2022-10-07T10:22:00.000,085XX S CARPENTER ST,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,False,False,0613,006,21,71,04B,2022,2022-10-24T16:47:03.000,,,,,
234,12851870,JF425401,2022-10-07T10:30:00.000,048XX W WASHINGTON BLVD,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,False,False,1532,015,28,25,06,2022,2022-10-24T16:47:03.000,,,,,
235,12852686,JF426706,2022-10-07T10:30:00.000,028XX N ELSTON AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1411,014,33,21,06,2022,2022-10-24T16:47:03.000,,,,,
236,12854864,JF429260,2022-10-07T10:30:00.000,017XX E 55TH ST,0810,THEFT,OVER $500,RESIDENCE,False,False,0235,002,5,41,06,2022,2022-10-24T16:47:03.000,,,,,
237,12852490,JF425409,2022-10-07T10:30:00.000,061XX S KOMENSKY AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0813,008,23,65,07,2022,2022-10-24T16:47:03.000,,,,,
238,12851988,JF425604,2022-10-07T10:34:00.000,006XX W DRUMMOND PL,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,1935,019,43,7,05,2022,2022-10-24T16:47:03.000,,,,,
239,12851783,JF425438,2022-10-07T10:45:00.000,046XX W 82ND ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,0834,008,18,70,08B,2022,2022-10-24T16:47:03.000,,,,,
240,12851610,JF425374,2022-10-07T10:50:00.000,011XX E 81ST ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,0411,004,8,45,14,2022,2022-10-24T16:47:03.000,,,,,
241,12851738,JF425360,2022-10-07T10:55:00.000,120XX S HALSTED ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,0523,005,34,53,15,2022,2022-10-24T16:47:03.000,,,,,
242,12851872,JF425695,2022-10-07T10:58:00.000,018XX W FULLERTON AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1931,019,32,7,06,2022,2022-10-24T16:47:03.000,,,,,
243,12852626,JF426632,2022-10-07T11:00:00.000,037XX N FREMONT ST,0810,THEFT,OVER $500,STREET,False,False,1923,019,46,6,06,2022,2022-10-24T16:47:03.000,,,,,
244,12852010,JF425816,2022-10-07T11:00:00.000,016XX N HARDING AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,False,True,2535,025,26,23,14,2022,2022-10-24T16:47:03.000,,,,,
245,12853446,JF427600,2022-10-07T11:00:00.000,122XX S EMERALD AVE,0925,MOTOR VEHICLE THEFT,"ATTEMPT - TRUCK, BUS, MOTOR HOME",STREET,False,False,0523,005,34,53,07,2022,2022-10-24T16:47:03.000,,,,,
